,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,referralUrl,treasury,audit_links,openSource,governanceID,language,staking,parentProtocol,pool2,oraclesByChain
35,2295,SwissBorg,,-,https://swissborg.com,Making crypto wealth management accessible to everyone.,Multi-Chain,https://icons.llama.fi/swissborg.png,0,,,,CEX,"['Ethereum', 'Bitcoin', 'Ripple', 'Binance', 'Polkadot', 'Solana', 'Cardano', 'Hedera', 'Near']",swissborg/index.js,swissborg,[],,1668784560.0,swissborg,556.02,"{'Near': 1.18, 'Binance': 5.29, 'Ethereum': 374.0, 'Hedera': 1.4, 'Cardano': 1.77, 'Solana': 2.51, 'Ripple': 23.04, 'Polkadot': 2.89, 'Bitcoin': 143.93}",-0.1153831970196677,-1.8366172197914779,0.34837500461075877,{},,,,,,,,,,
36,1918,Aura,0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,AURA,https://aura.finance,Aura Finance is a protocol built on top of the Balancer system to provide maximum incentives to Balancer liquidity providers and BAL stakers (into veBAL) through social aggregation of BAL deposits and Aura's native token.,Ethereum,https://icons.llama.fi/aura.png,2,,aura-finance,21532,Yield,['Ethereum'],aura-finance/index.js,aurafinance,[],[],1658511775.0,aura,531.8,"{'Ethereum': 531.8, 'Ethereum-staking': 33.3, 'staking': 33.3}",-0.05459175573315633,-2.50543599465918,0.5744924915020562,{},,aura.js,['https://github.com/aurafinance/aura-contracts/tree/main/audits'],,"['snapshot:gauges.aurafinance.eth', 'snapshot:gauges.aurafinance.eth']",,33301228.908083174,,,
37,113,Yearn Finance,0x0bc529c00C6401aEF6D220BE8C6Ea1667F6Ad93e,YFI,https://yearn.finance/,"Yearn.finance is an aggregator service for decentralized finance (DeFi) investors, using automation to allow them to maximize profits from yield farming.",Multi-Chain,https://icons.llama.fi/yearn-finance.jpg,1,,yearn-finance,5864,Yield Aggregator,"['Ethereum', 'Fantom', 'Optimism', 'Arbitrum']",yearn/index.js,iearnfinance,,,,yearn-finance,449.92,"{'Optimism': 9.47, 'Ethereum': 428.08, 'Arbitrum': 0.12, 'Fantom': 12.25}",0.15009050724223982,-1.614364022375014,1.776642435288096,{},,yearn.js,['https://github.com/yearn/yearn-audits'],,"['snapshot:ybaby.eth', 'snapshot:yearn']",Vyper,,,,
38,2221,Frax Ether,,-,https://app.frax.finance/frxeth/mint,"Frax Ether is a liquid ETH staking derivative designed to uniquely leverage the Frax Finance ecosystem to maximize staking yield and smoothen the Ethereum staking process for a simplified, secure, and DeFi-native way to earn interest on ETH. ",Ethereum,https://icons.llama.fi/frax-ether.jpg,0,,,,Liquid Staking,['Ethereum'],frax-ETH/index.js,fraxfinance,[],[],1666641678.0,frax-ether,432.17,{'Ethereum': 432.17},-0.11452301698578538,-2.0940086364143298,8.412075525120358,{},,,,,,,,parent#frax-finance,,
39,1571,Stargate,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,STG,https://stargate.finance/,"Stargate is a fully composable liquidity transport protocol that lives at the heart of Omnichain DeFi. With Stargate, users & dApps can transfer native assets cross-chain while accessing the protocol’s unified liquidity pools with instant guaranteed finality.",Multi-Chain,https://icons.llama.fi/stargate.png,2,,stargate-finance,18934,Cross Chain,"['Arbitrum', 'Ethereum', 'Binance', 'Avalanche', 'Polygon', 'Optimism', 'Metis', 'Fantom', 'Goerli']",stargatefinance/index.js,StargateFinance,[],[],1647975344.0,stargate,421.92,"{'Optimism': 34.84, 'Metis': 8.49, 'Goerli': 0.05, 'Binance': 63.27, 'Ethereum': 102.62, 'Avalanche': 41.89, 'Polygon': 40.18, 'Arbitrum': 127.68, 'Fantom': 2.91}",-0.030601703622551213,-0.3386653121715426,-2.3937231366640788,{},,stargate.js,['https://github.com/stargate-protocol/stargate/tree/main/audit'],,,,,,,
40,115,Synthetix,0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,SNX,https://synthetix.io,Synthetix is a derivatives liquidity protocol providing the backbone for derivatives trading in DeFi.,Multi-Chain,https://icons.llama.fi/synthetix.png,2,,havven,2586,Synthetics,"['Ethereum', 'Optimism']",synthetix/index.js,synthetix_io,,,,synthetix,411.69,"{'Optimism': 145.46, 'Ethereum': 266.23}",-0.8510633624165109,-4.4795553160211625,,{},,synthetix.js,['https://docs.synthetix.io/contracts/audits/'],,['snapshot:synthetix-stakers-poll.eth'],,,,,"{'ethereum': ['Chainlink'], 'optimism': ['Chainlink', 'Pyth']}"
41,119,SushiSwap,0x6b3595068778dd592e39a122f4f5a5cf09c90fe2,SUSHI,https://sushi.com/,"A fully decentralized protocol for automated liquidity provision on Ethereum.
",Multi-Chain,https://icons.llama.fi/sushiswap.png,3,,sushi,6758,Dexes,"['Ethereum', 'Arbitrum', 'Polygon', 'xDai', 'Arbitrum Nova', 'Fantom', 'Boba', 'Binance', 'Celo', 'Avalanche', 'Harmony', 'Moonriver', 'Boba_Bnb', 'Fuse', 'Boba_Avax', 'OKExChain', 'Heco', 'Telos', 'Palm']",sushiswap/index.js,SushiSwap,['Uniswap V2'],[],,sushiswap,389.39,"{'Moonriver': 0.49, 'Harmony': 0.55, 'Binance': 1.02, 'Ethereum': 284.19, 'xDai': 3.45, 'Heco': 0.0, 'Avalanche': 0.81, 'Ethereum-staking': 25.2, 'Telos': 0.0, 'Celo': 0.96, 'Arbitrum': 68.28, 'Fuse': 0.04, 'Fantom': 2.0, 'staking': 25.2, 'OKExChain': 0.02, 'Arbitrum Nova': 3.1, 'Boba_Bnb': 0.13, 'Palm': 0.0, 'Boba_Avax': 0.03, 'Boba': 1.48, 'Polygon': 22.84}",-0.16490414367336825,,-0.25372310355271566,{},,,['https://github.com/peckshield/publications/blob/master/audit_reports/PeckShield-Audit-Report-SushiSwap-v1.0.pdf'],,,,25203397.346947268,parent#sushi,,
42,690,SUNSwap V1,tron:TSSMHYeV2uE9qYH95DqyoCuNCzEL1NvU3S,SUN,https://sunswap.com/#/home,SUNSwap V1 is a TRON-based decentralized trading protocol for automated liquidity provision and an open financial market accessible to all.,Tron,https://icons.llama.fi/sunswap-v1.jpg,2,,,1116,Dexes,['Tron'],justSwap/index.js,DeFi_JUST,,,1634757407.0,sunswap-v1,387.36,{'Tron': 387.36},-0.1272669555843322,-1.4280150056021483,-6.863320485350982,{},,,['https://sunswap.com/docs/audit-report_en.pdf'],,,,,parent#sun,,
43,2301,Korbit,,-,https://korbit.co.kr,Korbit is a cryptocurrency exchange that was founded in South Korea.,Multi-Chain,https://icons.llama.fi/korbit.jpg,0,,,,CEX,"['Bitcoin', 'Ethereum', 'Ripple']",korbit/index.js,Korbit_exchange,[],[],1669113576.0,korbit,382.97,"{'Ethereum': 146.23, 'Ripple': 71.33, 'Bitcoin': 165.41}",-0.05324175949533583,-1.8651227868346894,2.85697962325348,{},,,,,,,,,,
44,1541,Portal,,-,https://portalbridge.com,A token bridge built on Wormhole.,Multi-Chain,https://icons.llama.fi/portal.png,2,,,,Bridge,"['Ethereum', 'Solana', 'Binance', 'Terra', 'Near', 'Polygon', 'Avalanche', 'Fantom', 'Acala', 'Celo', 'Oasis', 'Aptos', 'Klaytn', 'Aurora', 'Moonbeam', 'Terra2', 'Karura', 'Algorand']",wormhole.js,portalbridge_,[],[],1647148275.0,portal,368.28,"{'Karura': 0.0, 'Klaytn': 0.05, 'Binance': 14.37, 'Ethereum': 308.25, 'Oasis': 0.16, 'Avalanche': 2.61, 'Celo': 0.17, 'Fantom': 1.65, 'Aptos': 0.07, 'Terra': 10.93, 'Near': 6.88, 'Acala': 0.63, 'Moonbeam': 0.0, 'Aurora': 0.01, 'Algorand': 0.0, 'Polygon': 6.86, 'Solana': 15.65, 'Terra2': 0.0}",0.2711693861358526,-0.48400852074883005,0.45602949657843794,{},,,['https://github.com/certusone/wormhole/blob/dev.v2/SECURITY.md'],,,,,,,
45,144,dYdX,0x92d6c1e31e14520e676a687f0a93788b716beff5,DYDX,https://dydx.exchange/,"The most powerful open trading platform for crypto assets. Margin trade, borrow, and lend cryptocurrency.
",Ethereum,https://icons.llama.fi/dydx.jpg,,,dydx,11156,Derivatives,['Ethereum'],dydx/index.js,dYdX,,['Chainlink'],,dydx,355.75,{'Ethereum': 355.75},0.048844780768789064,-0.036577696778167024,3.669404337439204,{},https://dydx.exchange/r/NZPYBPNN,dydx.js,['https://docs.dydx.exchange/#independent-audits'],,['snapshot:dydxgov.eth'],Cairo,,,,
46,2373,Binance US,,-,https://www.binance.us,"Buy, sell, and trade Bitcoin, Ethereum, and over 130 cryptocurrencies with some of the lowest trading fees in the US.",Ethereum,https://icons.llama.fi/binance-us.jpg,0,,,,CEX,['Ethereum'],binance-us/index.js,BinanceUS,[],[],1671554817.0,binance-us,348.14,{'Ethereum': 348.14},-0.2235881936683768,-3.9527084114230746,-1.9674039242420918,{},,,,,,,,,,
47,2769,PancakeSwap AMM V3,bsc:0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,CAKE,https://pancakeswap.finance/swap,PancakeSwap V3: A More Efficient and User-Friendly DEX on BNB Chain,Multi-Chain,https://icons.llama.fi/pancakeswap-amm-v3.jpg,0,,,,Dexes,"['Binance', 'Ethereum']",pancakeswap-v3/index.js,PancakeSwap,['Uniswap V3'],[],1680561479.0,pancakeswap-amm-v3,335.42,"{'Binance': 290.08, 'Ethereum': 45.34}",-0.0263668678874609,-0.2820649218564597,,{},,,,,,,,parent#pancakeswap,,
48,2168,Morpho Aave,0x9994e35db50125e0df82e4c2dde62496ce330999,MORPHO,https://aave.morpho.xyz/?network=mainnet,Morpho is an on-chain peer-to-peer layer on top of lending pools. Rates are seamlessly improved for borrowers and lenders while preserving the same guarantees.,Ethereum,https://icons.llama.fi/morpho.png,2,,,,Lending,['Ethereum'],morpho-aave/index.js,MorphoLabs,,['Chainlink'],1665186810.0,morpho-aave,320.8,"{'Ethereum': 320.8, 'Ethereum-borrowed': 398.64, 'borrowed': 398.64}",-0.10891470947512971,-2.4664482687459923,3.758836537855828,{},,,['https://docs.morpho.xyz/resources/security-and-audits'],,,,,parent#morpho,,
49,326,Beefy,bsc:0xca3f508b8e4dd382ee878a314789373d80a5190a,BIFI,https://beefy.com,"Beefy is a Decentralized, Multichain Yield Optimizer platform that allows users to earn compound interest on crypto. Through a set of investment strategies secured and enforced by smart contracts, Beefy automatically maximizes rewards from various liquidity pools (LPs),‌ ‌automated market making (AMM) projects,‌ ‌and‌ ‌other yield‌ farming ‌opportunities in the DeFi ecosystem.",Multi-Chain,https://icons.llama.fi/beefy.png,2,,beefy-finance,7311,Yield Aggregator,"['Polygon', 'Optimism', 'Arbitrum', 'Binance', 'Ethereum', 'Fantom', 'Avalanche', 'Canto', 'Kava', 'Cronos', 'Metis', 'Moonriver', 'Fuse', 'Moonbeam', 'Oasis', 'Aurora', 'Celo', 'Harmony', 'Heco']",beefy/index.js,beefyfinance,,,,beefy,294.1,"{'Optimism': 61.37, 'Metis': 2.39, 'Kava': 6.04, 'Kava-staking': 0.62, 'Optimism-staking': 7.15, 'Celo-staking': 0.01, 'Moonriver': 0.58, 'Oasis-staking': 0.0, 'Harmony-staking': 0.0, 'Fuse-staking': 0.04, 'Fantom-staking': 2.59, 'Cronos-staking': 0.47, 'Harmony': 0.01, 'zkSync-staking': 0.08, 'Moonriver-staking': 0.11, 'Binance': 32.28, 'Ethereum': 29.15, 'Oasis': 0.2, 'Heco': 0.01, 'Binance-staking': 4.4, 'Moonbeam-staking': 0.06, 'Avalanche': 13.96, 'Ethereum-staking': 1.6, 'Canto-staking': 2.49, 'Celo': 0.13, 'Arbitrum': 43.94, 'Fuse': 0.48, 'Fantom': 27.85, 'staking': 26.84, 'Aurora-staking': 0.01, 'zkSync': 1.17, 'Cronos': 3.97, 'Arbitrum-staking': 2.08, 'Heco-staking': 0.0, 'Moonbeam': 0.4, 'Aurora': 0.14, 'Avalanche-staking': 1.96, 'Polygon': 63.17, 'Metis-staking': 0.12, 'Polygon-staking': 3.05, 'Canto': 6.87}",-0.034553516824431085,-0.2805984291103698,-2.058151871896385,{},,beefy.js,['https://github.com/beefyfinance/beefy-audits'],,['snapshot:beefydao.eth'],,26838130.119999997,,,
50,2435,Nexo,,-,https://nexo.io,"Nexo is the all-in-one crypto platform where you can buy assets, earn interest and borrow against them or swap between 500+ pairs.",Multi-Chain,https://icons.llama.fi/nexo.png,0,,nexo,,CEX,"['Ethereum', 'Polygon', 'Binance', 'Avalanche', 'Fantom', 'Arbitrum', 'Optimism']",nexo-cex/index.js,Nexo,[],[],1673713595.0,nexo,293.87,"{'Optimism': 0.0, 'Binance': 4.28, 'Ethereum': 280.03, 'Avalanche': 0.12, 'Polygon': 9.35, 'Arbitrum': 0.0, 'Fantom': 0.1}",-0.1660810960564305,-3.485561251419483,-0.5224349035902804,{},,,,,,,,,,
51,1796,Poly Network,,-,https://www.poly.network,Poly Network is a global cross-chain protocol for implementing blockchain interoperability and building Web3.0 infrastructure. Poly Network has also integrated over 20 blockchains.,Multi-Chain,https://icons.llama.fi/poly-network.png,2,,,,Bridge,"['Ethereum', 'Binance', 'NEO', 'Heco', 'Ontology', 'Polygon', 'Arbitrum', 'Optimism', 'Neo3', 'Avalanche', 'Metis', 'Boba', 'xDai', 'Fantom', 'Celo', 'Kava', 'Astar', 'OKExChain', 'Starcoin', 'Dexit', 'Harmony', 'Carbon', 'CLV', 'Bitgert', 'Oasis', 'Pallete', 'Conflux', 'Zilliqa', 'Hoo', 'Aptos', 'Kucoin', 'Bytomsidechain']",polynetwork/index.js,PolyNetwork2,[],[],1654083965.0,poly-network,292.42,"{'Optimism': 0.4, 'Metis': 0.11, 'Kava': 0.01, 'Dexit': 0.0, 'Ontology': 3.17, 'Harmony': 0.0, 'Carbon': 0.0, 'CLV': 0.0, 'Bitgert': 0.0, 'Binance': 42.79, 'Ethereum': 192.36, 'xDai': 0.03, 'Astar': 0.01, 'Oasis': 0.0, 'Heco': 9.79, 'Avalanche': 0.33, 'Pallete': 0.0, 'Conflux': 0.0, 'Celo': 0.02, 'Arbitrum': 0.86, 'Starcoin': 0.0, 'Neo3': 0.39, 'Fantom': 0.02, 'OKExChain': 0.0, 'Zilliqa': 0.0, 'Hoo': 0.0, 'Aptos': 0.0, 'Kucoin': 0.0, 'Boba': 0.05, 'Bytomsidechain': 0.0, 'NEO': 40.93, 'Polygon': 1.09}",-0.06273836710293779,-3.290188935669832,-2.334126200985338,{},,,['https://github.com/polynetwork/audit-report'],,,,,,,
52,148,Tornado Cash,0x77777feddddffc19ff86db637967013e6c6a116c,TORN,https://tornado.cash/,Non-custodial anonymous transactions on Ethereum.,Multi-Chain,https://icons.llama.fi/tornado-cash.jpg,2,,tornado-cash,8049,Privacy,"['Ethereum', 'Binance', 'Arbitrum', 'Polygon', 'Avalanche', 'xDai', 'Optimism']",tornado/index.js,TornadoCash,,[],,tornado-cash,290.08,"{'Optimism': 0.03, 'Binance': 30.88, 'Ethereum': 258.12, 'xDai': 0.05, 'Avalanche': 0.08, 'Polygon': 0.35, 'Arbitrum': 0.57}",-0.04355486617509996,-2.7188881451445894,3.2480724043158347,{},,tornado-cash.js,['https://tornado.cash/#faq'],,,,,,,
53,2995,PulseX,pulse:0x95B303987A60C71504D99Aa1b13B4DA07b0790ab,PLSX,https://app.pulsex.com/swap,"PulseX enables you to exchange tokens (""PRC20s"") on PulseChain for one another",Pulse,https://icons.llama.fi/pulsex.png,0,,,,Dexes,['Pulse'],pulsex/index.js,PulseXcom,[],[],1684468587.0,pulsex,285.19,{'Pulse': 285.19},-1.8214184072098618,-30.993721109243054,-40.70993685148048,{},,,[],,,,,,,
54,122,Nexus Mutual,0xd7c49cee7e9188cca6ad8ff264c1da2e69d4cf3b,NXM,https://nexusmutual.io/,"Nexus Mutual offers decentralized cover against smart contract failure.
",Ethereum,https://icons.llama.fi/nexus-mutual.png,,,nxm,1103,Insurance,['Ethereum'],nexus/index.js,NexusMutual,,['Chainlink'],,nexus-mutual,271.71,{'Ethereum': 271.71},-0.17368270288393717,-1.9427453335286344,2.7856427847051606,{},,nexus-mutual.js,['https://nexusmutual.gitbook.io/docs/helpful-resources/audits-and-security'],,"['snapshot:community.nexusmutual.eth', 'specialresolution.nexusmutual.eth']",,,,,
55,1793,Bwatch,0x045414e728067ab3da4bceafc0d992d59183463a,BOX,https://b.watch/#/,"B.watch is an decentralized ETF-like crypto asset management platform, which is the only issuer of BOX token.",Mixin,https://icons.llama.fi/bwatch.png,0,,b-watch-box,,Indexes,['Mixin'],bwatch/index.js,,[],[],1653984484.0,bwatch,270.73,{'Mixin': 270.73},-0.10773364921161033,-3.138291649040795,1.6373772121231838,{},,,,,,,,,,
56,2706,Radiant V2,arbitrum:0x3082CC23568eA640225c2467653dB90e9250AaA0,RDNT,https://radiant.capital/#/markets,"Radiant v2 introduces a migration to the LayerZero OFT format, improving cross-chain fee sharing, enabling faster launches on additional chains, and allowing native ownership of bridging contracts. This update addresses utility exchange concerns and eligibility for RDNT emissions by implementing changes to core protocol mechanics, emissions, utility, and enhancing cross-chain functionality",Multi-Chain,https://icons.llama.fi/radiant.png,2,,,,Lending,"['Arbitrum', 'Binance']",radiant-v2/index.js,RDNTCapital,['Aave'],['Chainlink'],1679414982.0,radiant-v2,256.51,"{'Arbitrum-borrowed': 223.92, 'pool2': 57.29, 'Binance-borrowed': 147.28, 'Binance-pool2': 18.31, 'Binance': 92.54, 'Arbitrum': 163.97, 'borrowed': 371.19, 'Arbitrum-pool2': 38.98}",0.007289902264503212,-0.8327244166832344,1.779410727299009,{},,,['https://solidity.finance/audits/RadiantProtocol/'],,,,,parent#radiant,57290214.90876161,
57,132,hBTC,,-,https://www.hbtc.finance/ ,"HBTC token aims to promote the growth of the decentralized marketplace by injecting Bitcoin (BTC), the largest and most liquid asset, into the decentralized finance (DeFi) eco-system.",Ethereum,https://icons.llama.fi/hbtc.jpg,2,,,,Bridge,['Ethereum'],hbtc.js,HBTC_official,,,,hbtc,252.65,{'Ethereum': 252.65},0.12796815014930019,-2.5564742103988607,0.12796815014930019,{},,,['https://www.htokens.finance/static/pdf/audit-report-en.pdf'],,,,,,,
58,347,Abracadabra,0x090185f2135308bad17527004364ebcc2d37e5f6,SPELL,https://abracadabra.money/,Abracadabra.money is a spell book that allows users to produce magic internet money ($MIM) which is a stable coin that you can swap for any other traditional stable coin.,Multi-Chain,https://icons.llama.fi/abracadabra.svg,2,,spell-token,11289,CDP,"['Ethereum', 'Arbitrum', 'Avalanche', 'Fantom']",abracadabra/api.js,MIM_Spell,,['Chainlink'],,abracadabra,242.89,"{'Ethereum': 212.29, 'Avalanche': 1.12, 'Arbitrum': 28.92, 'Fantom': 0.55}",-0.008807315202659538,-0.08013932439965288,-0.43586659455041854,{},,abracadabra.js,['https://www.certora.com/pubs/SushiBentoboxFeb2021.pdf'],,['snapshot:abracadabrabymerlinthemagician.eth'],,,,,
59,1765,UniCrypt,0xadb2437e6f65682b85f814fbc12fec0508a7b1d0,UNCX,https://unicrypt.network,"Unicrypt is a one-stop shop with everything you need to launch and maintain a sustainable and secure protocol. Generate and secure the initial liquidity, lock your tokens with vesting lockers and create farms with customisable rewards.",Multi-Chain,https://icons.llama.fi/unicrypt.png,2,,unicrypt-2,7664,Launchpad,"['Ethereum', 'Binance', 'Polygon', 'Avalanche', 'xDai']",unicrypt/api.js,UNCX_token,[],[],1652762212.0,unicrypt,239.99,"{'pool2': 1.2, 'xDai-pool2': 0.0, 'Binance-pool2': 0.0, 'Ethereum-pool2': 1.2, 'Binance': 86.25, 'Ethereum': 150.27, 'xDai': 0.0, 'Avalanche': 0.02, 'Ethereum-staking': 3.92, 'Polygon': 3.45, 'staking': 3.92}",-0.049211439151363834,-2.1746927098039635,,{},,,"['https://github.com/chainsulting/Smart-Contract-Security-Audits/tree/master/Unicrypt', 'https://www.certik.com/projects/unicrypt']",,,,3922201.0632208823,,1198910.1017597322,
60,1799,Velodrome,optimism:0x3c8B650257cFb5f272f799F5e2b4e65093a11a05,VELO,https://app.velodrome.finance,A revolutionary new AMM based on Solidly launched on Optimism.,Optimism,https://icons.llama.fi/velodrome.png,0,,velodrome-finance,20435,Dexes,['Optimism'],velodrome/index.js,VelodromeFi,['Solidly'],[],1654194517.0,velodrome,230.06,{'Optimism': 230.06},-0.1727052808071221,-2.518524073670605,-5.4355627058279055,{},,velodrome.js,,,['compound:ethereum:0xa1d8800ae2f4794f2910cfcd835831faae69cea0'],,,,,
61,1807,PinkSale,bsc:0x602ba546a7b06e0fc7f58fd27eb6996ecc824689,PINKSALE,https://www.pinksale.finance,PinkSale is a decentralized launchpad that allows users to launch their own token and create their own initial token sale,Multi-Chain,https://icons.llama.fi/pinksale.png,0,,pinksale,12566,Launchpad,"['Binance', 'Ethereum', 'Polygon', 'Avalanche', 'Cronos', 'Fantom']",pinksale/api.js,pinkecosystem,[],[],1654537684.0,pinksale,219.87,"{'Cronos': 0.03, 'Binance': 192.23, 'Ethereum': 27.07, 'Avalanche': 0.19, 'Polygon': 0.33, 'Fantom': 0.02}",0.022360561754283026,,,{},,,,,,,,,,
62,502,Coinwind,heco:0x80861a817106665bca173db6ac2ab628a738c737,COW,https://www.coinwind.pro,CoinWind is a DeFi financial platform for smart mining.,Multi-Chain,https://icons.llama.fi/coinwind.png,2,,coinwind,10011,Yield,"['Binance', 'Ethereum', 'Heco']",coinwind/index.js,coinwind_com,,,,coinwind,211.99,"{'pool2': 0.04, 'Heco-staking': 0.06, 'Binance-pool2': 0.03, 'Binance': 173.83, 'Ethereum': 23.65, 'Binance-staking': 0.05, 'Heco': 14.5, 'Heco-pool2': 0.01, 'staking': 0.12}",0.03018886196932158,-1.175534338760329,0.2981696181712863,{},,,"['https://www.fairyproof.com/doc/CoinwindV2-Audit-Report-071821.pdf', 'https://www.coinwind.pro/BEOSIN_en.pdf', 'https://www.coinwind.pro/flyhub_en.pdf']",,,,115760.16483931725,,41241.68023692387,
63,641,Arrakis V1,,-,https://www.arrakis.finance,"Arrakis is a protocol that specializes in concentrated & active liquidity management. By creating a curated marketplace of novel tokenized LP strategies, Arrakis facilitates deep liquidity and optimizes LP earnings across its vaults.",Multi-Chain,https://icons.llama.fi/arrakis-v1.jpg,2,,,,Liquidity manager,"['Ethereum', 'Optimism', 'Polygon']",sorbetfinance/index.js,ArrakisFinance,,,,arrakis-v1,210.28,"{'Optimism': 28.66, 'Ethereum': 177.72, 'Polygon': 3.9}",-0.024971480897391984,-1.480306441443517,-0.38393171885905986,{},,,"['https://www.certik.org/projects/gelato', 'https://drive.google.com/file/d/1aTmVdENDTt7-Rbr9Nxx8DLqy8BE0ZLew/view?usp=sharing']",,,,,parent#arrakis-finance,,
64,295,Stacks Staking,,STX,https://stacks.co,"Stacks makes Bitcoin programmable, enabling decentralized apps and smart contracts that inherit all of Bitcoin’s powers. See detailed metrics for Stacking at https://stacking.club/",Stacks,https://icons.llama.fi/stacks.png,2,,blockstack,4847,Chain,['Stacks'],stacks/index.js,Stacks,,,,stacks-staking,208.36,{'Stacks': 208.36},0.44715660345787,6.880786360399242,-23.35583527787074,{},,,,,,,,,,
65,657,Synapse,0x0f2d719407fdbeff09d87557abb7232601fd9f29,SYN,https://synapseprotocol.com,"Synapse is a universal cross-chain liquidity network. Synapse connects blockchains by offering an extensible cross-chain communication protocol that supports assets, smart contract calls, and more",Multi-Chain,https://icons.llama.fi/synapse.png,0,,synapse-2,12147,Bridge,"['Arbitrum', 'Ethereum', 'Polygon', 'Avalanche', 'Optimism', 'Binance', 'Metis', 'Canto', 'Fantom', 'Harmony', 'Aurora', 'Klaytn', 'Boba', 'Cronos', 'Moonriver', 'Terra', 'Moonbeam']",synapse/index.js,SynapseProtocol,['Saddle Finance'],,,synapse,189.14,"{'Optimism': 10.86, 'Metis': 4.17, 'Moonriver': 0.01, 'Klaytn': 0.04, 'Harmony': 0.72, 'Binance': 5.51, 'Ethereum': 63.21, 'Avalanche': 11.71, 'Arbitrum': 73.16, 'Fantom': 2.13, 'Cronos': 0.01, 'pool2': 5.53, 'Terra': 0.0, 'Ethereum-pool2': 5.53, 'Moonbeam': 0.0, 'Boba': 0.04, 'Aurora': 0.05, 'Polygon': 14.54, 'Canto': 2.97}",-0.27683634317685346,-1.9035161609911881,-1.2497112796954752,{},,synapse.js,,,['snapshot:synapseprotocol.eth'],,,,5529738.595900901,
